,feature,name,gender,birth
415,1.2051634 -1.2986144 -0.33835748 0.43374452 0.1162267 -0.48064512 -0.6646939 2.141453 0.4472784 -0.64610755 -0.47796273 -0.052671894 0.15998669 -1.4078398 0.113978036 0.44076872 1.0492204 -0.63291526 0.12891158 0.66289234 -0.42428637 1.2591809 -0.7835938 0.8118832 0.34896404 -0.5952934 0.575735 0.76176596 1.2104894 0.6727302 -0.69801533 -0.28400505 -0.15086181 -0.90943235 0.5271585 -0.9562708 -1.9192536 -0.28734317 -0.54889435 -0.047023885 -2.3246212 0.0018156115 -0.4068698 -0.18563987 -0.37299123 -0.3835066 0.5270227 0.024003332 0.31741196 0.23186937 2.0415518 0.4542546 1.4198189 -0.8417766 -0.3400534 -0.22133173 -0.1632117 -1.1172895 -0.39368254 1.2242048 -0.91055256 -0.23803268 1.3802295 0.30945536 1.6386467 -0.26293224 1.0936177 -0.008645059 -0.7802231 0.5776824 0.5198762 -1.544799 -0.8493962 -1.3802301 1.3219211 -0.109659955 0.19213328 1.8993633 -0.7710914 -0.24193066 -0.32262298 -0.51013577 -0.025906648 0.20381425 0.71828896 -0.9107474 -0.43407497 -2.8774703 -0.48374563 -1.2139703 2.1279032 0.49024132 -2.192663 -0.29023594 -0.8963607 0.3342723 -0.014478811 -1.532157 -0.003036514 0.16655989 0.025185034 1.0371805 2.1051986 0.8348133 -0.42418528 0.7026757 -1.2512764 -0.28757712 -0.50720596 -0.03305394 0.20782728 0.045962464 -0.5160631 0.18983398 1.2795458 -1.1561007 -0.52027607 1.416638 -0.34350678 -1.1688948 1.414381 -1.2827978 -0.8127026 0.67497534 0.46506923 -1.3572989 -2.1887517 -1.2331764,,male,
416,0.6747186 -1.3539913 -0.5854192 0.060626023 0.8630005 -1.8030385 -0.39057237 1.6972536 0.5323228 0.11781187 -1.5153636 -1.267771 -0.07506272 -0.2191704 0.39575282 1.6203588 0.2494474 0.36746955 -0.07802698 -0.31851646 -1.3322483 1.4442097 -1.1328583 0.22971666 -0.5300296 -0.027700491 -0.056994937 0.040926933 0.17587604 1.2043287 -0.1984787 0.18465298 0.45231807 -0.5824485 -0.32349488 -1.5487151 0.792387 1.588159 0.50914717 0.88491154 -0.58633894 0.40093282 -0.29810968 0.1893779 -1.3510779 -0.45673206 -0.7908892 0.3698471 0.9146212 -0.27903795 1.7005302 -0.045201693 -0.9357575 0.056083217 0.17515433 -1.2544488 1.2212152 0.19012749 -0.94782895 -0.13304076 -1.1229218 -0.6405408 -0.62704784 2.1287694 1.3112744 -0.29287636 0.36659643 0.39503875 -0.030204913 -0.6673527 -0.7327554 -0.5389731 -0.29790518 -0.8309277 0.56474483 -0.03455348 -1.404837 0.88993156 -1.0519887 -0.83443356 -1.0739012 -0.38948616 0.3254779 0.8629094 -1.8399937 -1.1272198 -0.35612336 -0.97850704 -2.8312328 0.21012412 2.172624 -0.450676 -1.1485573 -1.269974 -1.2901055 -1.1492933 0.8284479 -0.69486153 0.18166313 -0.61886585 -1.2027818 1.3914466 -1.3259376 0.008040184 0.059869833 -0.32034296 -1.799733 -1.8787425 -0.4905404 0.6241612 -0.25336012 -0.9059457 0.16840705 -0.1137452 0.44241092 -1.0156308 0.0006282795 -0.48974484 -0.21599695 -0.21847355 -0.06061706 -0.47747245 -1.1906985 0.07493937 -0.6860722 -1.6237504 -1.9959122 -0.39283392,,male,
417,2.192738 -1.1230016 -1.0183369 -1.1129047 0.86042815 -0.3304849 -0.47471675 1.2939855 1.0195881 0.16210781 -1.1889793 0.2530114 0.8340426 -0.4024222 0.62352836 0.17294015 1.7511921 0.05833353 1.0684758 -0.2686393 -0.5843401 0.98563254 -1.4989057 0.58505917 1.2297024 0.586701 -0.0022067688 0.85494924 -0.47808844 -0.93428755 0.69745696 1.260372 0.5337355 -1.0390114 -0.48374456 -0.26685372 -0.7256355 0.6494947 -0.14520395 0.9740664 -1.025759 1.463202 1.1964964 -0.86620355 -0.55311614 0.620263 -1.1343616 1.0060383 1.0455598 0.29372877 1.3314255 -0.016423542 -0.32968858 -0.6571058 1.4285823 -0.91639745 -1.0629922 -0.29325378 0.64227414 -1.132141 -1.0795534 -0.16122746 0.29509386 2.210007 1.8613144 -0.9835916 -0.43800265 -0.033741064 0.8323478 -1.2045816 -0.74311155 -0.49906197 -0.16632827 -1.2023617 -1.117991 -1.1329755 -0.9847158 -0.28667372 -0.44642532 -0.77619195 -0.33662707 -0.44271415 -0.33353162 0.75492644 -0.6400898 -1.6447295 0.13199463 -1.593745 -1.357611 0.5892813 1.8080734 0.75273234 -1.3305513 -0.59979296 -0.2694903 -0.14367095 0.8712208 -0.40484148 -0.3512486 0.69860214 0.23979564 1.2051272 0.43433684 -1.118145 -2.467294 0.4191395 -1.5075027 -1.1933097 -0.5721458 -1.2679045 -0.516914 0.037163407 0.15252048 0.28449568 2.2039416 0.19889808 -0.14118347 1.087971 1.8722767 -0.062426124 -0.5150482 -0.04534828 0.22277237 0.9800157 0.27846205 -1.8247594 -0.030125955 -0.8721036,,male,
418,0.3592418 -0.5801971 -1.7247777 -0.53141695 0.6856854 -1.0565383 -0.19048959 0.38273463 -1.239987 -1.1390778 0.5089119 0.09262581 0.015320137 -1.8618807 0.44613752 -0.037481192 1.3340334 -0.37088823 -0.48011208 -1.1382782 -1.5627859 0.80086386 -1.5736645 -0.13977665 0.18338265 -0.13315347 -0.099613264 1.9762322 -0.38167787 0.75298613 0.30910867 0.42290306 -0.8652695 -0.8336733 0.6205331 -0.60194266 -0.2579407 0.04157658 0.39044598 0.65639544 -1.2792819 -0.01308834 -0.41967276 -1.0303073 0.60938036 -2.3047078 1.0654798 0.31696898 1.2773049 0.26793164 1.1913114 0.24910827 0.33984694 -1.1185861 -0.965572 1.90995 -0.100942135 -1.9856907 0.052670196 1.3020583 -0.25484562 -1.2689354 0.9922428 0.63486373 1.2659299 -0.18437912 0.11867763 0.8520511 -0.4023063 -0.70398974 -0.08880943 -0.23082635 0.102868095 -0.985967 1.9626412 0.16674343 0.26712206 1.2720441 -1.1764176 -0.8412893 -1.3155637 1.5373671 -1.801179 1.0008727 0.54146004 -0.30613947 0.24466464 -2.0327008 -0.75316346 1.7663579 0.9072904 -0.019428946 -0.74544907 -1.172233 -0.3689296 0.15674628 0.39160714 -0.57917756 1.0520663 0.7630901 0.55291 0.38030133 2.233181 -0.86242294 0.6565514 -0.08320783 -1.0775325 0.57259303 -0.0766635 -1.5625595 0.5609125 0.33100158 -0.18981832 0.29455015 2.261769 -0.26282263 0.050612383 2.5115292 -0.23214322 1.484317 1.085828 -0.8602135 -0.008151099 1.5076005 -1.1014395 -0.541628 -2.8104486 -1.4279845,,male,
419,0.7667439 0.13586618 -1.3685534 0.78834426 1.1819644 -1.7472312 -1.0307842 0.8320957 1.2768006 -1.4001232 -1.1655698 -0.35414362 -1.0248843 -1.0608394 -0.4866329 1.7911327 0.11710131 0.9131533 -0.08343381 0.4823899 -1.3726548 2.2503247 -1.1073571 -0.15918005 -0.72877 1.1184726 0.13355458 -0.7996797 0.3493184 1.3734239 -0.2593463 0.51142323 0.3089396 -0.36053324 -0.26004177 -0.7620039 -0.28695992 1.1601396 0.8539575 1.5007979 -0.029838657 -0.7474245 -0.6264534 0.7129064 -0.0131033715 1.0778782 -0.6538206 0.5506562 -0.6441967 0.48709497 1.2395275 0.64719576 -0.0017802492 0.47837114 1.0119245 -1.1103231 0.5533412 -0.1944647 -0.881228 -0.65663 -0.2261594 -0.902854 -1.1259717 1.4120417 1.2859246 -0.46108067 -0.028864361 -1.094626 -0.598533 -2.5010767 -0.07286208 -2.2284513 -0.14371876 0.18104787 0.9713334 -0.31936297 -1.0347555 1.6137564 0.6585019 -1.8983086 0.49586836 -0.9705206 -0.19401327 1.1080959 -0.6619616 -1.0542977 -0.6912869 -0.12524472 -2.1457045 -0.44468668 0.86577415 0.6837617 0.0054119825 -2.1572936 -0.7754167 -0.9234209 1.3346854 -0.9128516 -1.7448385 -1.4433132 -1.6058236 1.0447919 -1.5299575 0.15530531 -0.20735437 -0.8314637 -0.17262931 -0.6218655 -1.0457277 -0.23556823 -0.08570776 0.22833085 1.2111851 -0.5771809 -0.025890315 -0.48903796 -1.0248727 0.57840896 0.8739286 -0.08190569 -1.0688443 -0.783123 -0.20303707 0.047518536 0.36896306 -1.2133504 -1.6173042 0.41492602,,male,
420,-0.57624567 1.3344022 -0.108220086 -0.97069204 -0.03284128 0.11596011 0.22176115 -0.35294387 1.328135 -1.3605145 1.1097653 0.26981106 -0.7163912 -1.4831599 0.95003617 -1.4678656 -0.44596234 -1.874583 -1.1190773 -0.43173376 0.12680998 -0.30784336 -1.6198697 0.11033194 0.04330817 -0.43119568 -0.62698805 1.4319619 -1.405228 -0.59037745 -0.016167663 -0.7562794 -1.0063488 -0.26124582 0.59483945 0.44357646 -1.7896854 -0.6377052 1.726903 -0.05108323 -0.26115036 -0.5029051 -2.2132368 -1.5825813 -1.0446181 0.44989693 0.15649255 -0.045489468 -0.5641881 -0.58941615 0.29879862 1.5559161 2.1634297 -2.5945864 -0.41159326 1.3213148 2.045 -0.80916 0.06311251 -0.48918936 0.2706963 -0.5715906 -0.9502447 0.6068496 2.5022743 -0.9482742 1.9254757 -1.6991824 -0.23969522 -0.31540015 1.1929495 -0.69422567 -0.7902982 -1.6033307 -0.44250143 0.5271177 0.81106365 1.2700782 -1.8033729 0.19446479 0.27996206 -0.4659408 0.80494857 -0.40107876 0.85663676 -0.8751339 0.22115485 -0.2633406 -0.8926283 0.4839822 0.7382027 -1.8541397 -0.80111456 1.1974446 0.70676833 0.1605692 -0.04818013 0.48231766 0.110700265 0.87646216 0.40043628 -0.5259007 0.7246066 0.82152534 -0.72402143 1.5496963 0.32164532 0.7039275 0.8166761 -0.15013674 -0.37762892 0.8320436 -0.37322292 0.7250694 1.2790862 0.8270184 0.23725158 1.2848052 0.66161466 0.9185957 1.0035642 0.021026727 -0.45224667 -0.4044496 0.5042387 -1.1908768 -0.8454702 -0.58172166,,male,
421,1.7344863 -0.25339642 -0.3233638 -0.27897877 -0.34367788 0.20820445 -0.8435707 -0.109401196 0.30276397 -0.46777037 -0.7491259 -0.9301105 -1.2739782 0.099174485 -0.29854918 0.065500475 0.57890916 -0.534217 0.4664913 0.5292196 -1.5623472 2.3282716 -1.3115052 0.34367836 0.2302211 0.7719205 -0.19444509 0.38846028 0.15096048 0.023013929 0.77457106 -0.26901585 -0.9736921 -0.121075496 -0.24583024 1.6367213 0.5966741 -0.4164638 0.9526071 -0.07279337 -0.8290351 0.7781684 -0.17299354 -1.2418401 -0.7874261 -0.10955396 -0.5053852 0.00033755973 -0.61120313 1.696461 0.77655727 -0.6934288 0.824514 -0.537112 -0.45170105 0.42607176 -0.027226824 -0.24608527 -0.098157704 -0.74310416 -0.8244798 -0.97613734 0.63097364 2.4863176 0.8889507 1.5305107 0.9147833 -0.33778375 0.07919638 0.7736341 1.2068944 -0.6465186 1.2478974 -0.9157011 0.3600412 0.68172526 -0.687992 0.7873792 -0.49412286 0.8361623 -1.5296129 0.14062992 0.930716 2.0206528 1.013342 -1.4888883 0.57654047 -0.39197302 -0.13349609 0.41319045 1.3821768 -0.49353006 -1.8451121 0.20504227 -0.4651627 -0.50927293 -0.5107791 -0.2064579 0.081476405 -0.3250018 0.01694825 1.4895356 0.5064643 -0.25860748 -0.18832034 0.027450625 -0.31228995 0.86802435 -0.112504646 -1.7610325 1.4484004 -0.17866184 0.524192 1.8191962 1.7162962 0.32732245 0.77794814 1.2149742 0.15138689 0.15658276 1.3490983 -1.0184647 0.005962424 -0.5788289 -0.47729844 -2.2080662 -0.32801384 -0.9738067,,male,
422,0.20856532 -0.40425184 1.4148232 -0.8213757 1.7479203 -0.5724796 0.40163124 -0.11865477 1.0797874 -1.6261383 0.12061142 -2.415792 -0.9773754 -0.1615448 -0.23795146 -1.8269368 0.9520153 0.015321411 -0.430167 -1.1131684 -0.607046 -0.32080987 -0.9067292 0.89565873 -0.18055406 0.15874916 0.5067197 0.23030047 -1.325979 0.4938188 0.42775276 1.0111593 -0.6307734 0.20470482 0.20665841 0.08306585 0.69403696 0.04814561 0.33426714 0.20697647 1.9158084 -1.1305889 -0.87374437 0.4003349 0.34237856 0.015300207 1.4228128 -0.62596476 0.47788924 -0.6901221 -0.6080459 0.97873 0.10461984 -2.1376255 -0.17318207 1.2174872 1.2034259 -0.0495239 0.23734991 -0.54292095 0.7084906 -0.28048438 0.61337024 2.7281961 -0.55857015 1.355145 0.6401695 -0.46852884 1.9941769 -0.36861625 -0.4186373 -1.7926722 0.61308503 -1.3426312 -1.7873092 -0.4765832 -1.4776343 -0.43658817 -1.3507305 -1.0177464 0.25332087 -0.7499777 1.3538179 1.6571451 0.25066665 -0.33998233 1.9096079 -0.66984594 -0.8208629 0.63755995 -0.21840292 -0.24570945 -1.4382119 -0.32020748 0.5522877 0.078526475 0.61741185 -1.9486732 -0.6071397 1.5278397 -1.9247131 2.5042565 -0.35392842 -0.6023132 0.23551601 0.9498212 -0.569853 0.102355525 -0.3546253 -1.3212402 -1.7678144 -0.04819365 0.6047493 0.7198806 -0.80087274 0.8923229 -0.30339107 -0.08143833 -0.10036493 -0.59972495 -0.7656632 0.96263945 0.3426053 -0.6934725 -0.35514832 -1.3420521 0.3586926 -0.9695759,,male,
423,-0.0013486817 -0.97420275 0.300909 -0.5213436 -1.0035506 -0.38752663 -0.37921688 -0.71347916 0.023731552 -1.4283864 -0.06961552 -0.89272094 -0.6996683 -1.5648605 1.2110976 -1.2180456 2.1582832 0.71429837 0.44244578 0.43487325 -0.647586 -0.17504296 -1.0862325 -0.64166784 -0.5649226 0.08052065 0.0027275737 0.5889543 -0.6546199 0.7661161 0.5869727 0.6265892 -0.80549884 0.16203475 1.5849301 -0.2619725 -0.28566304 0.4305542 0.20477048 0.919667 -1.0647931 0.16411531 -1.1030308 -0.48603767 -0.23330536 -1.1066995 1.094542 0.32440174 -0.13053152 0.86918485 0.6413535 0.08680998 0.28614324 -0.7726817 0.36811548 0.6867958 0.18482699 0.66345453 -2.1226177 -0.8256689 0.9946621 -1.4345604 0.14535579 1.5895723 -0.07634352 1.4360728 1.1091925 -0.2628503 0.6244298 -0.065266766 1.4340885 -2.3542533 1.4782532 -1.4688754 1.1715543 0.74548876 -0.3495747 -0.26882988 -2.2610524 0.03206934 -1.0317647 0.1026925 -0.0706571 1.7488444 1.2688675 -0.24048501 1.2233851 -2.096646 -0.7512996 0.6309266 -0.84914345 -1.059188 -1.501207 0.51118696 -0.39485574 0.5324347 -0.72156745 0.41263646 -0.5933788 -0.010748009 0.53978574 2.3775783 1.2571322 -0.061516576 0.8863958 0.3315069 -0.74215364 0.8274915 0.6283176 -2.210111 -0.4638136 0.45884818 -0.65562844 0.36992052 -0.59892875 0.5702094 -0.71108687 0.09129121 -1.071348 -0.1125191 0.58277816 -0.35043395 -0.46429384 -1.040689 -0.65588605 -0.32617417 -2.140508 -0.32077897,,male,
424,0.4868196 -1.3755763 -0.019512419 1.1986755 0.04606556 -0.3622931 1.0775048 -0.30830812 0.9519872 -0.53324485 -1.3970231 -2.5415506 -1.2944709 0.2786452 -1.0505528 -0.4241042 -0.8095188 0.5315671 -1.5219463 0.381616 -1.9142487 2.0081115 -1.3018972 0.05449312 1.4961205 0.7700613 0.614689 -0.74263495 0.72167885 0.6789463 1.6681474 0.00819239 0.4655845 -0.49349195 0.053261474 -1.2992581 0.6425588 -0.18533823 1.124718 -0.26622766 0.065677986 -0.37819886 -0.6971295 0.5465497 0.045989007 -0.20548168 -1.5202003 0.38280806 -0.85718644 -0.13805005 1.3835589 -0.5786999 0.3430687 0.050973117 -0.44917643 -0.58193225 1.3052793 -0.36509737 -1.4427081 -1.7259083 0.34566122 -0.034717344 -0.5409897 1.9659343 -0.15422767 2.0236714 0.2568867 -0.79953676 0.26887888 -0.8345362 -0.04002898 -2.0709155 1.2830541 -2.449509 -0.483311 -0.54926383 -0.41400632 1.004099 1.1736424 1.2445663 0.034084506 -0.06346521 1.042474 1.8185391 -0.51766354 -1.060766 0.4203572 -0.31731585 -0.08027718 0.5467844 1.3109235 -0.5296731 -2.8297567 0.20515645 -0.6916224 -0.263647 1.0902584 -1.5183526 -0.74906886 -0.98033047 -0.89499635 2.197129 -0.49279028 0.9123925 0.35752925 0.8065537 -0.34652936 -1.4577512 -0.17032911 -0.63633853 -0.34620112 -0.18166824 1.1328639 -0.4498076 0.025001705 0.28173548 -1.1093553 0.34804147 -0.23602265 -1.5672677 0.32181323 -0.10771994 0.22843365 0.293044 0.15142539 -1.6173728 -0.45913097 -0.30928236,,male,
425,1.6047281 -2.0610168 0.7988853 0.62971085 0.45655945 -1.519652 0.43267283 0.46603626 1.2860948 -0.10576865 -1.7023895 -1.7820356 -1.5368322 1.3445634 -1.5585979 -0.66703737 -0.07947102 -0.005609896 0.36052585 -1.1596513 -0.46041787 0.10056837 -1.053111 0.6919878 0.9079419 0.17203164 0.74750865 -1.5113575 0.39963126 0.9794597 0.79143214 0.39871657 -0.13851467 -1.0229008 -1.5301511 0.20395666 -0.47926626 1.049693 0.3678525 0.28930014 0.22132221 0.8810335 -0.25099924 -0.080834076 -1.0038785 1.6089684 -0.8882608 0.48146427 -0.36444092 0.26063287 0.68362075 -0.7039466 0.7328795 -0.81439835 0.845333 -1.2023556 0.5317237 0.57528776 0.75492823 -0.47938743 -1.4005631 -0.86189663 0.087613225 1.2635392 0.8361988 0.9092908 -0.2892827 0.2795138 -0.25400904 1.4606601 -0.20027989 -0.35195887 0.15713654 -1.9548748 -1.6775466 -0.85203457 -0.8659462 1.4460156 -0.72364914 0.18852328 -1.0221109 -1.7518386 1.7980608 0.16987911 -1.3316834 0.004358053 -0.5611505 -1.0828725 -0.8847145 -0.3265438 3.936084 0.6608415 -2.1138277 -0.24512422 -0.811926 -0.4240753 0.8879219 -0.91230106 -0.023773419 -0.13009837 -1.6624507 2.523502 1.1388484 -1.0859351 -0.51148695 -0.45889962 -0.88323313 -0.024888732 -0.9200066 -0.2740768 -0.4820882 -1.2150309 0.35465628 0.32460567 0.42631322 -0.2323127 0.3964604 0.8019663 0.109880805 -1.2166469 -0.33768684 -0.085631475 -0.49918342 -1.0285598 -0.17516188 -2.3054082 -0.8724811 -0.9243485,,male,
426,0.5838802 0.21608841 -0.4727254 -0.25554433 1.9202739 -0.7651535 -0.5192229 0.76590234 0.11116443 -2.869231 1.0480832 -0.4946049 -1.3152851 -0.5112388 -0.028631523 -0.4423473 0.43724248 -0.14998582 0.12977466 0.8583652 -0.2573377 0.8416573 -1.2623917 -0.051172957 -1.3178432 0.04175026 -1.6098816 -0.0962847 -0.3311358 0.59160745 1.4397296 -0.12216513 -0.89035213 0.2501839 0.18826179 1.6553988 -0.8107311 -1.0741049 -0.90994567 0.92442703 0.11430369 0.6390044 0.85988045 0.01582323 -0.38461253 0.7498373 0.30557412 1.412725 -0.20077178 1.5859829 0.9623332 1.1183386 1.8882796 -0.61523366 0.3510264 -0.39476272 -1.0568366 0.24977723 -0.5540891 -0.064266734 -0.63211167 -0.021575972 0.24041781 2.4122965 0.6673032 0.8775751 0.6544438 -0.39949477 0.95349896 1.0205636 2.0366814 -1.9670203 -0.62611115 -0.8111842 -1.4221693 0.42564768 0.009431653 1.0833812 -1.5470736 -0.15098359 -0.39315253 0.17187956 1.4268034 0.21300407 1.1477509 -0.9108881 -0.5697872 -0.045367256 0.21595693 -1.0687057 0.94001204 0.37339506 -1.2442819 1.0282754 0.18857658 0.0020147099 0.2895132 -1.2460531 -0.6667582 1.3298057 -0.1642326 0.4310567 0.6577644 0.96748227 -1.4665116 0.021922443 1.8621716 1.2444018 -0.661316 -1.165401 -0.766357 0.43815225 1.0532515 1.0394113 0.6335141 -0.49349335 1.2040035 0.4921943 0.2987941 -1.7729421 0.4070484 0.09583062 0.90834635 -2.1538227 0.31551498 -2.4539154 -1.0938236 -0.37038815,,male,
427,0.66763365 -0.88719106 -0.9543074 0.44764718 0.5479005 -0.16139117 -0.47631514 1.2734376 1.2758715 -1.4619232 -1.2557828 -0.92813206 1.2656492 -1.1794469 0.99537385 -1.2992039 1.2309316 0.048380397 0.16806227 0.20326942 0.45398435 0.49924058 -2.0584874 -0.0038302727 0.93524265 0.7310014 -0.15158819 1.4778115 -0.80477744 -1.4511615 0.124228835 1.1502341 -0.8437193 -0.5906872 0.16552378 -1.0606586 -0.61004376 0.07846805 -0.43063843 0.81076145 -0.3239561 0.57857406 -0.33248383 -2.3548248 -1.6258671 0.2528329 1.5575151 0.43896878 -0.21430205 -0.5282016 0.13741264 1.451373 -0.4675803 -0.38336962 1.6646526 -0.022421222 1.637114 -0.87903064 0.60359544 0.11962091 0.666505 -1.031838 0.7954144 1.836834 1.5671122 -0.83555603 1.4525653 -0.5520904 -0.47642252 -1.226414 0.35411078 -1.4250057 -0.3337234 -0.392716 0.57606244 0.639311 -0.3863525 0.9323756 -1.5564592 -0.38115418 -0.40682894 -0.30886722 0.21789852 -0.045620557 0.37369946 -0.20907162 0.2727022 -1.6385735 -0.6840888 0.7563121 0.5670079 -1.2611401 -1.1197145 -0.84698004 -0.17825514 0.55102104 -0.061826956 0.33969307 1.15273 0.6136557 0.092730775 0.86497134 0.66824526 -0.15220696 0.20805398 0.6727473 -1.5066186 1.1078063 0.9696729 -1.0679398 -1.1027076 -0.39073157 -0.74239993 0.10565379 0.3548599 -0.6427777 -1.1002452 0.75839955 0.9916145 -0.2347501 0.63831 0.22660524 -1.7416399 0.16263023 0.17850614 0.08345472 -1.4289234 -1.0485058,,male,
428,-0.39492387 -0.055491693 -0.41621432 -0.15308826 0.9923836 -1.204063 -0.65787363 -1.9012086 0.25464138 -0.64534247 -0.3671785 -0.74160427 -0.22604257 -2.6073947 1.1543638 0.8903556 1.0123088 0.86918163 -1.1005628 -0.8526838 0.11742094 0.2651975 -0.18840897 0.8202284 0.9764459 1.4292626 0.3124401 0.89079565 0.7732245 0.22187065 -0.25074437 0.1525897 -1.172042 0.8744223 1.1836532 -0.8424446 0.22715878 0.65150666 0.7363708 0.016253658 0.9857079 -0.41863373 -1.2233047 1.5222981 -0.23315611 0.04497624 1.1721566 -1.0758042 0.04524994 -1.0679599 0.02736415 0.1680698 -0.8795966 -0.007890452 0.64602435 1.4387821 2.6561735 -1.1037438 -0.20752598 -0.48947552 1.4884663 -1.1195551 -0.18298197 1.4370327 -0.03661251 1.399474 0.62734544 -1.6250287 0.38591787 -1.7953225 -1.0814971 -0.8763032 0.2538517 -1.008928 1.2061496 -0.07601933 -1.270647 0.7587035 -0.6438985 -1.3888901 -0.8908579 0.017059425 0.05299077 2.359038 -0.11979478 -0.16996026 1.103523 -0.64658684 -1.1596415 1.0268941 0.38680568 -1.1102567 -0.13419197 -1.6086949 0.9482398 -0.33237225 1.6243122 -2.0682545 -0.38122225 -0.98734504 -1.1558354 1.265964 -1.4816926 1.0926797 2.3104246 0.52197486 -1.6082293 0.5513458 0.75147283 -0.610984 -0.5652111 -0.017188437 0.83478653 0.13421988 -0.24950206 0.34252423 -1.5938148 0.5169339 0.41163817 -0.8286533 0.892094 -0.03477527 0.46107304 -0.46606046 -0.27635992 -1.5300195 -0.35134786 -1.6870081,,male,
429,0.4138372 0.24508917 -0.31702864 1.0302478 1.5362656 -0.6528763 -0.68932116 -1.6325529 1.2399966 -0.7090636 0.24516785 -0.48527414 -1.3041426 -1.8909086 0.4574375 0.1606812 -0.19542232 0.5920029 -2.1822724 0.23046961 -0.2326882 0.32773796 -0.048941333 -0.89133865 0.23473938 0.75760525 -0.23366678 1.0005852 -0.19462954 -0.54562426 0.79147327 -0.22151737 -0.15827888 -0.8628209 0.9953037 -0.45744264 0.25803816 -0.86695015 0.537091 0.06371625 -0.34280193 -0.64323556 -0.7326213 0.114090145 -0.7451069 -0.24463774 -1.0775163 0.5230417 -1.144701 -0.30229464 1.8756528 -0.5509437 -0.17664102 0.31979764 1.7238275 0.7521734 1.8898883 -0.41622394 -0.6680716 -1.9709762 0.95751137 -1.0810431 0.6555932 1.6478307 -0.22436309 1.5818692 0.042091224 -1.1794916 -0.4658658 -0.79635704 -0.67666614 -2.0012324 0.66587704 -0.93246406 0.04348616 0.55554265 -0.24315086 1.525707 -0.34793654 -0.69565284 -0.49805033 -0.013386801 0.18615359 2.322222 -0.603208 -2.2843728 0.23394941 -0.9810263 0.19190226 -0.32536614 0.0005531907 -1.8833902 -0.7248563 -0.54701406 -0.11417647 -0.86251926 0.9722329 -1.4085923 -1.2332554 -1.6623689 -1.1318965 0.7771887 -1.6134112 1.0190625 2.1319559 0.19654097 0.118391335 -0.6786685 1.1657164 0.53951794 0.17104144 0.9884391 1.1097076 0.040520675 0.17787413 1.282563 -1.4037931 0.093562454 -0.15246928 -1.1832706 -0.22889386 -0.94479346 1.3346639 0.06601048 1.0182166 -1.5182275 -0.37569472 -0.30487195,,male,
430,0.86518157 0.7426431 -0.5920756 -0.65546566 1.6751039 -1.0504463 0.16495891 -1.9557155 0.8001162 -1.5217978 0.4660775 0.036262132 -0.93847746 -0.66512346 -0.9971678 0.20347615 1.0813255 0.10450852 -0.22286358 -0.8268441 -1.4855603 1.7951744 -0.20830482 -0.4610246 0.20876886 0.45936364 -0.7988535 -0.41989252 -0.13453329 0.80488735 1.0078038 -1.0672373 -0.9164904 -0.73801625 0.012268575 0.3411671 1.5868961 0.7821879 0.64664286 0.26805162 -0.95884514 -0.5300955 0.42058834 -0.59579223 -0.30063638 -0.62150526 -0.37354177 -0.71451044 -0.3827198 1.6908096 1.1890327 -1.1113799 0.04244446 -1.3764606 -1.3792676 0.26154774 -0.5423436 -1.4178302 0.3896617 -0.33974028 0.15197009 -1.2828649 0.24743003 0.15433559 -0.5789962 1.0434513 -0.47435683 0.119328305 -0.052464377 -0.4049598 0.4896409 -1.1180379 1.0063108 -1.7493734 0.97027266 0.8792622 1.1461353 0.8607914 -0.20145106 -1.9279685 -1.3867042 1.5990629 -1.535465 2.0068018 -0.60288453 0.26261652 1.1190834 -1.4135278 -0.15907511 1.9768482 0.93168783 -0.13436565 0.4939001 -1.5994741 -0.6169394 0.052210588 0.4702981 0.18998581 -0.6818085 -0.5400659 0.42558414 0.800093 2.1250386 -2.0765593 0.6459253 -0.3701002 -0.47476336 0.8120613 -0.7245822 -1.8874394 1.0875989 0.8061019 1.1965641 0.6501889 1.9928114 0.09654437 -0.71307254 1.7362899 -0.52223015 1.7529331 -0.7162464 -1.3518231 0.57859135 1.2143797 -0.11963941 -1.3347336 -1.2152584 -0.67929214,,male,
